Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,median_income
23029,05000US23029,Washington County,"Washington County, Maine",me,53960
23031,05000US23031,York County,"York County, Maine",me,79677
24001,05000US24001,Allegany County,"Allegany County, Maryland",md,59383
24003,05000US24003,Anne Arundel County,"Anne Arundel County, Maryland",md,112549
24005,05000US24005,Baltimore County,"Baltimore County, Maryland",md,92125
24009,05000US24009,Calvert County,"Calvert County, Maryland",md,117995
24011,05000US24011,Caroline County,"Caroline County, Maryland",md,65934
24013,05000US24013,Carroll County,"Carroll County, Maryland",md,110042
24015,05000US24015,Cecil County,"Cecil County, Maryland",md,87353
24017,05000US24017,Charles County,"Charles County, Maryland",md,107486
24019,05000US24019,Dorchester County,"Dorchester County, Maryland",md,65795
24021,05000US24021,Frederick County,"Frederick County, Maryland",md,108386
24023,05000US24023,Garrett County,"Garrett County, Maryland",md,60062
24025,05000US24025,Harford County,"Harford County, Maryland",md,103301
24027,05000US24027,Howard County,"Howard County, Maryland",md,139856
24029,05000US24029,Kent County,"Kent County, Maryland",md,75057
24031,05000US24031,Montgomery County,"Montgomery County, Maryland",md,126553
24033,05000US24033,Prince George's County,"Prince George's County, Maryland",md,94697
24035,05000US24035,Queen Anne's County,"Queen Anne's County, Maryland",md,108152
24037,05000US24037,St. Mary's County,"St. Mary's County, Maryland",md,105383
24039,05000US24039,Somerset County,"Somerset County, Maryland",md,51690
24041,05000US24041,Talbot County,"Talbot County, Maryland",md,83627
24043,05000US24043,Washington County,"Washington County, Maryland",md,73294
24045,05000US24045,Wicomico County,"Wicomico County, Maryland",md,67606
24047,05000US24047,Worcester County,"Worcester County, Maryland",md,77278
24510,05000US24510,Baltimore city,"Baltimore city, Maryland",md,59105
25001,05000US25001,Barnstable County,"Barnstable County, Massachusetts",ma,89712
25003,05000US25003,Berkshire County,"Berkshire County, Massachusetts",ma,76199
25005,05000US25005,Bristol County,"Bristol County, Massachusetts",ma,83882
25007,05000US25007,Dukes County,"Dukes County, Massachusetts",ma,100167
25009,05000US25009,Essex County,"Essex County, Massachusetts",ma,96306
25011,05000US25011,Franklin County,"Franklin County, Massachusetts",ma,78263
25013,05000US25013,Hampden County,"Hampden County, Massachusetts",ma,68728
25015,05000US25015,Hampshire County,"Hampshire County, Massachusetts",ma,93139
25017,05000US25017,Middlesex County,"Middlesex County, Massachusetts",ma,121813
25019,05000US25019,Nantucket County,"Nantucket County, Massachusetts",ma,117500
25021,05000US25021,Norfolk County,"Norfolk County, Massachusetts",ma,125259
25023,05000US25023,Plymouth County,"Plymouth County, Massachusetts",ma,105568
25025,05000US25025,Suffolk County,"Suffolk County, Massachusetts",ma,73461
25027,05000US25027,Worcester County,"Worcester County, Massachusetts",ma,93012
26001,05000US26001,Alcona County,"Alcona County, Michigan",mi,51250
26003,05000US26003,Alger County,"Alger County, Michigan",mi,58852
26005,05000US26005,Allegan County,"Allegan County, Michigan",mi,70479
26007,05000US26007,Alpena County,"Alpena County, Michigan",mi,54337
26009,05000US26009,Antrim County,"Antrim County, Michigan",mi,64173
26011,05000US26011,Arenac County,"Arenac County, Michigan",mi,51110
26013,05000US26013,Baraga County,"Baraga County, Michigan",mi,54063
26015,05000US26015,Barry County,"Barry County, Michigan",mi,71339
26017,05000US26017,Bay County,"Bay County, Michigan",mi,59588
26019,05000US26019,Benzie County,"Benzie County, Michigan",mi,67149
26021,05000US26021,Berrien County,"Berrien County, Michigan",mi,62791
26023,05000US26023,Branch County,"Branch County, Michigan",mi,58445
26025,05000US26025,Calhoun County,"Calhoun County, Michigan",mi,58490
26027,05000US26027,Cass County,"Cass County, Michigan",mi,65234
26029,05000US26029,Charlevoix County,"Charlevoix County, Michigan",mi,67594
26031,05000US26031,Cheboygan County,"Cheboygan County, Michigan",mi,55899
26033,05000US26033,Chippewa County,"Chippewa County, Michigan",mi,55331
26035,05000US26035,Clare County,"Clare County, Michigan",mi,46804
26037,05000US26037,Clinton County,"Clinton County, Michigan",mi,82376
26039,05000US26039,Crawford County,"Crawford County, Michigan",mi,56991
26041,05000US26041,Delta County,"Delta County, Michigan",mi,57987
26043,05000US26043,Dickinson County,"Dickinson County, Michigan",mi,61597
26045,05000US26045,Eaton County,"Eaton County, Michigan",mi,75331
26047,05000US26047,Emmet County,"Emmet County, Michigan",mi,69572
26049,05000US26049,Genesee County,"Genesee County, Michigan",mi,58552
26051,05000US26051,Gladwin County,"Gladwin County, Michigan",mi,52869
26053,05000US26053,Gogebic County,"Gogebic County, Michigan",mi,54949
26055,05000US26055,Grand Traverse County,"Grand Traverse County, Michigan",mi,76199
26057,05000US26057,Gratiot County,"Gratiot County, Michigan",mi,55954
26059,05000US26059,Hillsdale County,"Hillsdale County, Michigan",mi,59247
26061,05000US26061,Houghton County,"Houghton County, Michigan",mi,61759
26063,05000US26063,Huron County,"Huron County, Michigan",mi,58912
26065,05000US26065,Ingham County,"Ingham County, Michigan",mi,69661
26067,05000US26067,Ionia County,"Ionia County, Michigan",mi,63537
26069,05000US26069,Iosco County,"Iosco County, Michigan",mi,50398
26071,05000US26071,Iron County,"Iron County, Michigan",mi,55441
26073,05000US26073,Isabella County,"Isabella County, Michigan",mi,62143
26075,05000US26075,Jackson County,"Jackson County, Michigan",mi,62715
26077,05000US26077,Kalamazoo County,"Kalamazoo County, Michigan",mi,74225
26079,05000US26079,Kalkaska County,"Kalkaska County, Michigan",mi,53075
26081,05000US26081,Kent County,"Kent County, Michigan",mi,73514
26083,05000US26083,Keweenaw County,"Keweenaw County, Michigan",mi,65125
26085,05000US26085,Lake County,"Lake County, Michigan",mi,45250
26087,05000US26087,Lapeer County,"Lapeer County, Michigan",mi,70038
26089,05000US26089,Leelanau County,"Leelanau County, Michigan",mi,75506
26091,05000US26091,Lenawee County,"Lenawee County, Michigan",mi,65928
26093,05000US26093,Livingston County,"Livingston County, Michigan",mi,96019
26095,05000US26095,Luce County,"Luce County, Michigan",mi,54636
26097,05000US26097,Mackinac County,"Mackinac County, Michigan",mi,56578
26099,05000US26099,Macomb County,"Macomb County, Michigan",mi,74545
26101,05000US26101,Manistee County,"Manistee County, Michigan",mi,59219
26103,05000US26103,Marquette County,"Marquette County, Michigan",mi,65807
26105,05000US26105,Mason County,"Mason County, Michigan",mi,61905
26107,05000US26107,Mecosta County,"Mecosta County, Michigan",mi,58702
26109,05000US26109,Menominee County,"Menominee County, Michigan",mi,58173
26111,05000US26111,Midland County,"Midland County, Michigan",mi,73253
26113,05000US26113,Missaukee County,"Missaukee County, Michigan",mi,52712
26115,05000US26115,Monroe County,"Monroe County, Michigan",mi,75891
26117,05000US26117,Montcalm County,"Montcalm County, Michigan",mi,54860
26119,05000US26119,Montmorency County,"Montmorency County, Michigan",mi,49770
26121,05000US26121,Muskegon County,"Muskegon County, Michigan",mi,58643
26123,05000US26123,Newaygo County,"Newaygo County, Michigan",mi,55092
26125,05000US26125,Oakland County,"Oakland County, Michigan",mi,99005
26127,05000US26127,Oceana County,"Oceana County, Michigan",mi,53231
26129,05000US26129,Ogemaw County,"Ogemaw County, Michigan",mi,48203
26131,05000US26131,Ontonagon County,"Ontonagon County, Michigan",mi,51250
26133,05000US26133,Osceola County,"Osceola County, Michigan",mi,51264
26135,05000US26135,Oscoda County,"Oscoda County, Michigan",mi,48475
26137,05000US26137,Otsego County,"Otsego County, Michigan",mi,61707
26139,05000US26139,Ottawa County,"Ottawa County, Michigan",mi,79560
26141,05000US26141,Presque Isle County,"Presque Isle County, Michigan",mi,56530
26143,05000US26143,Roscommon County,"Roscommon County, Michigan",mi,48479
26145,05000US26145,Saginaw County,"Saginaw County, Michigan",mi,59356
26147,05000US26147,St. Clair County,"St. Clair County, Michigan",mi,69989
26149,05000US26149,St. Joseph County,"St. Joseph County, Michigan",mi,58475
26151,05000US26151,Sanilac County,"Sanilac County, Michigan",mi,54496
26153,05000US26153,Schoolcraft County,"Schoolcraft County, Michigan",mi,55366
26155,05000US26155,Shiawassee County,"Shiawassee County, Michigan",mi,65227
26157,05000US26157,Tuscola County,"Tuscola County, Michigan",mi,57714
26159,05000US26159,Van Buren County,"Van Buren County, Michigan",mi,62860
26161,05000US26161,Washtenaw County,"Washtenaw County, Michigan",mi,98184
26163,05000US26163,Wayne County,"Wayne County, Michigan",mi,58061
26165,05000US26165,Wexford County,"Wexford County, Michigan",mi,51543
27001,05000US27001,Aitkin County,"Aitkin County, Minnesota",mn,56295
27003,05000US27003,Anoka County,"Anoka County, Minnesota",mn,92647
27005,05000US27005,Becker County,"Becker County, Minnesota",mn,71243
27007,05000US27007,Beltrami County,"Beltrami County, Minnesota",mn,59689
27009,05000US27009,Benton County,"Benton County, Minnesota",mn,69056
27011,05000US27011,Big Stone County,"Big Stone County, Minnesota",mn,69776
27013,05000US27013,Blue Earth County,"Blue Earth County, Minnesota",mn,77581
27015,05000US27015,Brown County,"Brown County, Minnesota",mn,75450
27017,05000US27017,Carlton County,"Carlton County, Minnesota",mn,73196
27019,05000US27019,Carver County,"Carver County, Minnesota",mn,116902
27021,05000US27021,Cass County,"Cass County, Minnesota",mn,59755
27023,05000US27023,Chippewa County,"Chippewa County, Minnesota",mn,69653
27025,05000US27025,Chisago County,"Chisago County, Minnesota",mn,92672
27027,05000US27027,Clay County,"Clay County, Minnesota",mn,83265
27029,05000US27029,Clearwater County,"Clearwater County, Minnesota",mn,60708
27031,05000US27031,Cook County,"Cook County, Minnesota",mn,64658
27033,05000US27033,Cottonwood County,"Cottonwood County, Minnesota",mn,66444
27035,05000US27035,Crow Wing County,"Crow Wing County, Minnesota",mn,67751
27037,05000US27037,Dakota County,"Dakota County, Minnesota",mn,100822
27039,05000US27039,Dodge County,"Dodge County, Minnesota",mn,80129
27041,05000US27041,Douglas County,"Douglas County, Minnesota",mn,76661
27043,05000US27043,Faribault County,"Faribault County, Minnesota",mn,67694
27045,05000US27045,Fillmore County,"Fillmore County, Minnesota",mn,74621
27047,05000US27047,Freeborn County,"Freeborn County, Minnesota",mn,62788
27049,05000US27049,Goodhue County,"Goodhue County, Minnesota",mn,83785
27051,05000US27051,Grant County,"Grant County, Minnesota",mn,65395
27053,05000US27053,Hennepin County,"Hennepin County, Minnesota",mn,100661
27055,05000US27055,Houston County,"Houston County, Minnesota",mn,72466
27057,05000US27057,Hubbard County,"Hubbard County, Minnesota",mn,66721
27059,05000US27059,Isanti County,"Isanti County, Minnesota",mn,80977
27061,05000US27061,Itasca County,"Itasca County, Minnesota",mn,64995
27063,05000US27063,Jackson County,"Jackson County, Minnesota",mn,72974
27065,05000US27065,Kanabec County,"Kanabec County, Minnesota",mn,64193
27067,05000US27067,Kandiyohi County,"Kandiyohi County, Minnesota",mn,71943
27069,05000US27069,Kittson County,"Kittson County, Minnesota",mn,71494
27071,05000US27071,Koochiching County,"Koochiching County, Minnesota",mn,63969
27073,05000US27073,Lac qui Parle County,"Lac qui Parle County, Minnesota",mn,64838
27075,05000US27075,Lake County,"Lake County, Minnesota",mn,69310
27077,05000US27077,Lake of the Woods County,"Lake of the Woods County, Minnesota",mn,65764
27079,05000US27079,Le Sueur County,"Le Sueur County, Minnesota",mn,82919
27081,05000US27081,Lincoln County,"Lincoln County, Minnesota",mn,66696
27083,05000US27083,Lyon County,"Lyon County, Minnesota",mn,73401
27085,05000US27085,McLeod County,"McLeod County, Minnesota",mn,77405
27087,05000US27087,Mahnomen County,"Mahnomen County, Minnesota",mn,53906
27089,05000US27089,Marshall County,"Marshall County, Minnesota",mn,74038
27091,05000US27091,Martin County,"Martin County, Minnesota",mn,68650
27093,05000US27093,Meeker County,"Meeker County, Minnesota",mn,75161
27095,05000US27095,Mille Lacs County,"Mille Lacs County, Minnesota",mn,62283
27097,05000US27097,Morrison County,"Morrison County, Minnesota",mn,67921
27099,05000US27099,Mower County,"Mower County, Minnesota",mn,70157
27101,05000US27101,Murray County,"Murray County, Minnesota",mn,75972
27103,05000US27103,Nicollet County,"Nicollet County, Minnesota",mn,79603
27105,05000US27105,Nobles County,"Nobles County, Minnesota",mn,64706
27107,05000US27107,Norman County,"Norman County, Minnesota",mn,67965
27109,05000US27109,Olmsted County,"Olmsted County, Minnesota",mn,94389
27111,05000US27111,Otter Tail County,"Otter Tail County, Minnesota",mn,70578
27113,05000US27113,Pennington County,"Pennington County, Minnesota",mn,74082
27115,05000US27115,Pine County,"Pine County, Minnesota",mn,60615
27117,05000US27117,Pipestone County,"Pipestone County, Minnesota",mn,65521
27119,05000US27119,Polk County,"Polk County, Minnesota",mn,79204
27121,05000US27121,Pope County,"Pope County, Minnesota",mn,74183
27123,05000US27123,Ramsey County,"Ramsey County, Minnesota",mn,82925
27125,05000US27125,Red Lake County,"Red Lake County, Minnesota",mn,77932
27127,05000US27127,Redwood County,"Redwood County, Minnesota",mn,65824
27129,05000US27129,Renville County,"Renville County, Minnesota",mn,71525
27131,05000US27131,Rice County,"Rice County, Minnesota",mn,81409
27133,05000US27133,Rock County,"Rock County, Minnesota",mn,68704
27135,05000US27135,Roseau County,"Roseau County, Minnesota",mn,72104
27137,05000US27137,St. Louis County,"St. Louis County, Minnesota",mn,73066
27139,05000US27139,Scott County,"Scott County, Minnesota",mn,112305
27141,05000US27141,Sherburne County,"Sherburne County, Minnesota",mn,93162
27143,05000US27143,Sibley County,"Sibley County, Minnesota",mn,74142
27145,05000US27145,Stearns County,"Stearns County, Minnesota",mn,75273
27147,05000US27147,Steele County,"Steele County, Minnesota",mn,79951
27149,05000US27149,Stevens County,"Stevens County, Minnesota",mn,79798
27151,05000US27151,Swift County,"Swift County, Minnesota",mn,64879
27153,05000US27153,Todd County,"Todd County, Minnesota",mn,64230
27155,05000US27155,Traverse County,"Traverse County, Minnesota",mn,62443
27157,05000US27157,Wabasha County,"Wabasha County, Minnesota",mn,77688
27159,05000US27159,Wadena County,"Wadena County, Minnesota",mn,54133
27161,05000US27161,Waseca County,"Waseca County, Minnesota",mn,71559
27163,05000US27163,Washington County,"Washington County, Minnesota",mn,109807
27165,05000US27165,Watonwan County,"Watonwan County, Minnesota",mn,69300
27167,05000US27167,Wilkin County,"Wilkin County, Minnesota",mn,68967
27169,05000US27169,Winona County,"Winona County, Minnesota",mn,74810
27171,05000US27171,Wright County,"Wright County, Minnesota",mn,94210
27173,05000US27173,Yellow Medicine County,"Yellow Medicine County, Minnesota",mn,69978
28001,05000US28001,Adams County,"Adams County, Mississippi",ms,35039
28003,05000US28003,Alcorn County,"Alcorn County, Mississippi",ms,48662
28005,05000US28005,Amite County,"Amite County, Mississippi",ms,45170
28007,05000US28007,Attala County,"Attala County, Mississippi",ms,43872
28009,05000US28009,Benton County,"Benton County, Mississippi",ms,47701
28011,05000US28011,Bolivar County,"Bolivar County, Mississippi",ms,38594
28013,05000US28013,Calhoun County,"Calhoun County, Mississippi",ms,45076
28015,05000US28015,Carroll County,"Carroll County, Mississippi",ms,54814
28017,05000US28017,Chickasaw County,"Chickasaw County, Mississippi",ms,46865
28019,05000US28019,Choctaw County,"Choctaw County, Mississippi",ms,56313
28021,05000US28021,Claiborne County,"Claiborne County, Mississippi",ms,30781
